Age,Income,Membership,Tenure,TotalSpend,TotalTransactions,AvgOrderValue,PurchaseFrequency,Customer_Segment,Segment
47,53448,,3.2,4882.89,53,92.13,16.6,2,2
36,160286,,6.0,43183.18,149,289.82,24.8,0,0
51,61353,,5.0,2330.38,26,89.63,5.2,2,2
55,87349,,1.4,1863.48,12,155.29,8.6,2,2
40,54943,,4.9,1578.0,24,65.75,4.9,1,1
70,60340,,3.9,469.2,8,58.65,2.1,2,2
18,40625,,1.8,181.72,4,45.43,2.2,1,1
20,45439,,5.4,722.7,10,72.27,1.9,1,1
20,100507,,5.9,2348.5,25,93.94,4.2,1,1
45,47618,,2.8,218.31,3,72.77,1.1,1,1
31,39710,,0.2,73.98,1,73.98,5.0,1,1
69,142117,,0.4,2943.45,9,327.05,22.5,0,0
47,78446,,5.2,2136.32,32,66.76,6.2,2,2
75,44014,,0.3,97.84,2,48.92,6.7,2,2
71,58156,,1.9,167.25,3,55.75,1.6,2,2
22,38461,,4.5,705.43,11,64.13,2.4,1,1
66,52140,,2.7,228.18,3,76.06,1.1,2,2
32,51548,,2.9,155.52,2,77.76,0.7,1,1
55,61785,,4.4,1605.69,19,84.51,4.3,2,2
31,53329,,1.0,56.97,1,56.97,1.0,1,1
31,55659,,4.7,718.96,11,65.36,2.3,1,1
74,32311,,1.5,220.52,4,55.13,2.7,2,2
66,47751,,2.4,622.8,12,51.9,5.0,2,2
25,84670,,4.3,1810.56,24,75.44,5.6,1,1
25,73665,,2.3,1761.69,21,83.89,9.1,1,1
36,30940,,1.2,176.76,3,58.92,2.5,1,1
49,69253,,1.8,1314.18,14,93.87,7.8,2,2
48,28348,,1.0,53.98,1,53.98,1.0,2,2
46,141538,,4.0,38893.19,133,292.43,33.2,0,0
58,38075,,3.1,974.68,14,69.62,4.5,2,2
28,16397,,2.1,127.95,3,42.65,1.4,1,1
62,64743,,0.1,74.04,1,74.04,10.0,2,2
30,74991,,1.8,489.25,5,97.85,2.8,1,1
44,59473,,3.1,623.04,11,56.64,3.5,1,1
73,57601,,4.9,2609.25,35,74.55,7.1,2,2
36,76293,,1.1,398.95,5,79.79,4.5,1,1
43,183933,,3.3,21640.8,60,360.68,18.2,0,0
70,49630,,1.8,69.84,1,69.84,0.6,2,2
68,58184,,2.4,496.44,7,70.92,2.9,2,2
54,71542,,6.3,2774.24,28,99.08,4.4,2,2
65,59068,,3.9,699.84,8,87.48,2.1,2,2
26,42502,,0.7,56.2,1,56.2,1.4,1,1
45,88663,,3.2,816.48,12,68.04,3.8,0,0
49,75848,,5.4,1508.16,24,62.84,4.4,2,2
69,30814,,4.1,1068.35,23,46.45,5.6,2,2
71,163180,,0.5,2333.88,12,194.49,24.0,0,0
20,98335,,4.6,3150.27,29,108.63,6.3,1,1
68,74547,,1.0,667.92,8,83.49,8.0,2,2
49,125605,,6.4,37552.58,194,193.57,30.3,0,0
22,105518,,4.1,2776.8,24,115.7,5.9,0,0
25,66130,,2.6,1510.38,18,83.91,6.9,1,1
31,39878,,5.5,570.87,9,63.43,1.6,1,1
73,71595,,2.2,485.52,8,60.69,3.6,2,2
20,119896,,1.9,5523.3,34,162.45,17.9,0,0
41,84168,,1.5,1881.88,13,144.76,8.7,1,1
30,45127,,4.9,417.12,8,52.14,1.6,1,1
60,59194,,6.4,419.7,5,83.94,0.8,2,2
46,84988,,4.4,6611.64,68,97.23,15.5,0,0
25,50844,,1.5,163.62,3,54.54,2.0,1,1
68,84171,,5.2,7963.14,51,156.14,9.8,2,2
59,72057,,5.6,2493.92,26,95.92,4.6,2,2
48,19366,,3.6,327.87,9,36.43,2.5,2,2
43,44433,,6.2,1819.74,39,46.66,6.3,1,1
35,71396,,6.3,10248.05,97,105.65,15.4,1,1
75,50771,,2.7,402.3,6,67.05,2.2,2,2
35,79993,,0.9,516.35,5,103.27,5.6,1,1
74,92091,,4.7,5147.52,48,107.24,10.2,2,2
24,22611,,2.6,393.82,7,56.26,2.7,1,1
65,100206,,2.5,962.72,8,120.34,3.2,0,0
55,66929,,2.2,551.34,9,61.26,4.1,2,2
65,62325,,4.1,434.7,7,62.1,1.7,2,2
33,62957,,3.6,664.4,8,83.05,2.2,1,1
72,38359,,3.9,1032.92,14,73.78,3.6,2,2
73,36124,,0.3,42.3,1,42.3,3.3,2,2
50,69614,,5.8,792.16,8,99.02,1.4,2,2
73,45258,,2.7,176.46,3,58.82,1.1,2,2
68,102169,,3.9,7959.06,51,156.06,13.1,0,0
20,107215,,5.0,7008.96,56,125.16,11.2,0,0
55,52386,,2.0,300.9,6,50.15,3.0,2,2
21,43305,,1.9,198.96,3,66.32,1.6,1,1
53,33823,,5.3,631.5,10,63.15,1.9,2,2
21,37352,,4.9,500.61,11,45.51,2.2,1,1
59,77108,,2.9,1009.47,11,91.77,3.8,2,2
26,41619,,0.7,190.0,4,47.5,5.7,1,1
57,28057,,2.4,205.45,5,41.09,2.1,2,2
68,40041,,5.2,798.2,13,61.4,2.5,2,2
34,52919,,0.3,172.44,2,86.22,6.7,1,1
34,73308,,4.5,949.2,12,79.1,2.7,1,1
50,77025,,6.0,1042.2,12,86.85,2.0,2,2
37,77920,,3.5,2890.13,31,93.23,8.9,1,1
31,60933,,4.1,932.76,12,77.73,2.9,1,1
39,15000,,2.7,609.12,12,50.76,4.4,1,1
69,44717,,1.2,223.8,3,74.6,2.5,2,2
44,34303,,5.8,330.96,8,41.37,1.4,1,1
60,59262,,2.9,637.77,7,91.11,2.4,2,2
20,74667,,6.0,12786.63,89,143.67,14.8,1,1
41,31185,,3.5,474.21,9,52.69,2.6,1,1
47,54902,,6.2,697.1,10,69.71,1.6,2,2
25,39408,,5.9,324.15,5,64.83,0.8,1,1
39,42015,,4.3,587.6,8,73.45,1.9,1,1
42,77243,,2.8,4331.6,40,108.29,14.3,1,1
27,56723,,5.3,687.06,9,76.34,1.7,1,1
66,47962,,4.2,684.3,10,68.43,2.4,2,2
46,71497,,4.6,2201.87,37,59.51,8.0,1,1
57,18837,,4.5,128.07,3,42.69,0.7,2,2
71,77109,,4.6,8377.2,78,107.4,17.0,2,2
18,54915,,5.5,428.8,8,53.6,1.5,1,1
69,54484,,5.9,1415.93,17,83.29,2.9,2,2
38,38335,,3.9,366.05,5,73.21,1.3,1,1
56,54025,,1.8,340.76,4,85.19,2.2,2,2
41,71448,,1.9,654.5,10,65.45,5.3,1,1
26,71424,,2.8,1084.98,13,83.46,4.6,1,1
61,50547,,2.1,1028.04,13,79.08,6.2,2,2
71,33185,,2.7,374.22,6,62.37,2.2,2,2
43,57724,,4.7,2420.46,42,57.63,8.9,1,1
26,39261,,6.1,319.25,5,63.85,0.8,1,1
37,135667,,0.7,5997.25,23,260.75,32.9,0,0
73,157101,,3.2,16900.2,60,281.67,18.8,0,0
52,43580,,4.1,501.84,8,62.73,2.0,2,2
53,59895,,0.9,528.78,7,75.54,7.8,2,2
59,98920,,0.3,523.38,3,174.46,10.0,0,0
53,76455,,1.8,252.2,4,63.05,2.2,2,2
71,40101,,1.7,112.96,2,56.48,1.2,2,2
26,36876,,3.7,407.47,7,58.21,1.9,1,1
39,49398,,2.8,216.72,3,72.24,1.1,1,1
18,99937,,5.0,12205.12,86,141.92,17.2,1,1
22,108225,,3.7,7915.02,57,138.86,15.4,0,0
26,120131,,3.1,9165.42,54,169.73,17.4,0,0
54,16687,,2.0,137.08,4,34.27,2.0,2,2
55,79303,,3.5,402.3,6,67.05,1.7,2,2
36,76264,,5.5,1519.5,25,60.78,4.5,1,1
25,109955,,5.3,8165.82,58,140.79,10.9,0,0
59,65314,,0.3,184.92,2,92.46,6.7,2,2
60,126827,,1.6,6166.2,30,205.54,18.8,0,0
49,105975,,5.0,6368.04,49,129.96,9.8,0,0
30,36402,,2.5,342.9,5,68.58,2.0,1,1
37,45807,,5.4,779.16,12,64.93,2.2,1,1
53,24735,,5.8,768.3,13,59.1,2.2,2,2
60,44797,,5.0,885.96,18,49.22,3.6,2,2
61,134905,,0.4,960.75,7,137.25,17.5,0,0
54,77237,,6.1,2021.6,20,101.08,3.3,2,2
47,101326,,3.0,7397.04,49,150.96,16.3,0,0
27,46013,,0.2,77.83,1,77.83,5.0,1,1
48,62648,,1.9,339.95,5,67.99,2.6,2,2
42,38120,,3.9,916.48,16,57.28,4.1,1,1
46,40970,,2.3,517.37,7,73.91,3.0,1,1
41,31667,,3.6,577.1,10,57.71,2.8,1,1
56,64140,,2.4,1570.12,17,92.36,7.1,2,2
38,70078,,2.8,2161.5,22,98.25,7.9,1,1
58,69370,,0.4,60.08,1,60.08,2.5,2,2
26,33946,,3.8,490.41,9,54.49,2.4,1,1
59,53688,,5.8,1248.31,17,73.43,2.9,2,2
59,125911,,5.0,2382.21,17,140.13,3.4,0,0
19,15000,,4.3,431.2,11,39.2,2.6,1,1
21,37487,,0.9,60.27,1,60.27,1.1,1,1
25,27637,,5.1,626.34,13,48.18,2.5,1,1
49,29666,,2.6,340.13,7,48.59,2.7,2,2
31,47982,,0.9,596.07,9,66.23,10.0,1,1
66,31395,,3.7,1105.15,23,48.05,6.2,2,2
30,31999,,2.3,165.32,4,41.33,1.7,1,1
38,47890,,2.1,100.64,2,50.32,1.0,1,1
41,54539,,4.9,736.06,13,56.62,2.7,1,1
67,30537,,1.8,304.86,6,50.81,3.3,2,2
35,137524,,3.5,5402.0,37,146.0,10.6,0,0
62,15000,,1.6,90.14,2,45.07,1.2,2,2
57,26682,,3.4,653.76,12,54.48,3.5,2,2
43,50794,,3.3,316.28,4,79.07,1.2,1,1
49,71466,,1.6,225.39,3,75.13,1.9,2,2
61,58587,,5.2,717.96,12,59.83,2.3,2,2
74,50773,,1.0,563.99,7,80.57,7.0,2,2
72,62281,,0.2,63.04,1,63.04,5.0,2,2
73,41598,,6.3,983.58,13,75.66,2.1,2,2
70,35581,,3.4,1278.13,19,67.27,5.6,2,2
50,26118,,2.3,654.81,13,50.37,5.7,2,2
69,68242,,1.5,281.36,4,70.34,2.7,2,2
48,26171,,5.5,411.84,8,51.48,1.5,2,2
35,42658,,3.9,692.8,10,69.28,2.6,1,1
52,41980,,2.5,438.66,6,73.11,2.4,2,2
29,36669,,0.6,136.56,3,45.52,5.0,1,1
68,64154,,4.8,276.88,4,69.22,0.8,2,2
42,38128,,1.4,100.5,2,50.25,1.4,1,1
62,46990,,0.7,60.02,1,60.02,1.4,2,2
48,58699,,1.5,942.48,14,67.32,9.3,2,2
27,85296,,5.6,3017.92,32,94.31,5.7,1,1
64,46397,,4.6,1262.58,22,57.39,4.8,2,2
69,53885,,2.5,104.0,2,52.0,0.8,2,2
51,83283,,2.8,1600.16,16,100.01,5.7,2,2
68,61354,,5.6,3588.52,52,69.01,9.3,2,2
20,80151,,3.2,2701.4,26,103.9,8.1,1,1
63,43880,,2.2,136.53,3,45.51,1.4,2,2
56,87889,,1.9,1007.8,10,100.78,5.3,2,2
25,19144,,4.9,133.68,4,33.42,0.8,1,1
49,68520,,1.5,2213.19,21,105.39,14.0,2,2
60,42509,,4.7,303.0,4,75.75,0.9,2,2
46,20528,,5.8,644.76,18,35.82,3.1,1,1
39,40097,,2.7,276.36,4,69.09,1.5,1,1
37,58316,,5.1,1106.6,20,55.33,3.9,1,1
23,61799,,0.4,758.4,6,126.4,15.0,1,1
60,30324,,1.2,136.14,3,45.38,2.5,2,2
66,47518,,1.2,198.78,3,66.26,2.5,2,2
46,72974,,1.5,420.06,6,70.01,4.0,1,1
59,53043,,5.0,1126.72,14,80.48,2.8,2,2
73,43140,,6.3,2322.5,50,46.45,7.9,2,2
34,189988,,2.4,17977.6,80,224.72,33.3,0,0
48,54435,,4.3,699.92,8,87.49,1.9,2,2
70,39239,,3.0,803.76,17,47.28,5.7,2,2
51,59286,,2.0,159.42,3,53.14,1.5,2,2
55,110497,,3.1,25466.5,106,240.25,34.2,0,0
74,82722,,4.8,2282.8,26,87.8,5.4,2,2
54,138634,,0.4,2296.8,10,229.68,25.0,0,0
21,43010,,5.9,701.61,13,53.97,2.2,1,1
19,83574,,3.4,1178.8,14,84.2,4.1,1,1
29,67566,,1.5,343.3,5,68.66,3.3,1,1
52,50438,,3.6,237.64,4,59.41,1.1,2,2
23,48830,,3.3,1552.0,32,48.5,9.7,1,1
73,69178,,3.4,1341.6,15,89.44,4.4,2,2
63,75889,,4.8,8850.1,70,126.43,14.6,2,2
25,36983,,5.3,144.39,3,48.13,0.6,1,1
38,87965,,0.3,667.1,5,133.42,16.7,0,0
70,62755,,6.2,2031.5,34,59.75,5.5,2,2
75,58218,,0.7,252.3,3,84.1,4.3,2,2
63,37763,,4.2,548.24,8,68.53,1.9,2,2
52,73241,,6.0,4202.5,41,102.5,6.8,2,2
65,93812,,6.2,15948.88,109,146.32,17.6,2,2
32,73286,,5.1,3106.95,35,88.77,6.9,1,1
24,104498,,3.6,3244.2,30,108.14,8.3,0,0
32,182682,,2.5,15534.45,45,345.21,18.0,0,0
62,81484,,2.8,2358.48,24,98.27,8.6,2,2
23,80605,,1.1,1383.76,14,98.84,12.7,1,1
64,64548,,4.1,2903.76,36,80.66,8.8,2,2
34,92256,,1.9,1440.58,17,84.74,8.9,0,0
21,57058,,1.6,273.45,5,54.69,3.1,1,1
39,88452,,1.7,865.41,13,66.57,7.6,0,0
49,30924,,2.7,165.12,4,41.28,1.5,2,2
39,48664,,0.4,57.64,1,57.64,2.5,1,1
44,109015,,0.8,239.85,3,79.95,3.8,0,0
63,53985,,3.0,1393.68,24,58.07,8.0,2,2
32,36116,,3.3,291.27,7,41.61,2.1,1,1
61,33141,,5.5,622.53,9,69.17,1.6,2,2
68,65596,,4.8,435.05,5,87.01,1.0,2,2
39,34697,,3.2,1109.7,18,61.65,5.6,1,1
45,38588,,0.4,66.16,1,66.16,2.5,1,1
59,52686,,4.7,578.13,7,82.59,1.5,2,2
55,39580,,3.6,287.36,4,71.84,1.1,2,2
74,44186,,5.8,1021.44,16,63.84,2.8,2,2
26,73453,,2.2,793.44,8,99.18,3.6,1,1
51,51415,,1.1,100.54,2,50.27,1.8,2,2
53,73874,,3.2,1854.18,18,103.01,5.6,2,2
26,76463,,1.7,338.7,5,67.74,2.9,1,1
32,51848,,6.0,787.08,12,65.59,2.0,1,1
62,92624,,6.0,3140.2,28,112.15,4.7,2,2
37,30489,,3.9,121.77,3,40.59,0.8,1,1
25,67837,,6.2,2569.95,45,57.11,7.3,1,1
75,91340,,0.6,3536.25,15,235.75,25.0,2,2
45,43022,,2.4,700.84,14,50.06,5.8,1,1
68,73157,,5.0,1958.66,22,89.03,4.4,2,2
36,43041,,3.0,137.14,2,68.57,0.7,1,1
74,66042,,5.3,1991.0,22,90.5,4.2,2,2
33,63272,,0.7,58.85,1,58.85,1.4,1,1
28,78981,,1.2,498.48,6,83.08,5.0,1,1
59,52256,,5.6,1404.27,27,52.01,4.8,2,2
25,40347,,0.7,45.17,1,45.17,1.4,1,1
50,78699,,1.1,583.02,6,97.17,5.5,2,2
27,26833,,1.2,410.08,8,51.26,6.7,1,1
35,31899,,5.0,481.0,10,48.1,2.0,1,1
52,67242,,2.4,1738.34,23,75.58,9.6,2,2
60,71433,,3.6,2281.44,28,81.48,7.8,2,2
67,51981,,2.0,168.99,3,56.33,1.5,2,2
20,57827,,4.0,289.0,5,57.8,1.2,1,1
57,92941,,1.9,542.22,7,77.46,3.7,0,0
44,47648,,6.4,277.28,4,69.32,0.6,1,1
45,47669,,4.9,2339.72,29,80.68,5.9,1,1
63,63458,,5.6,1971.79,23,85.73,4.1,2,2
23,34201,,2.4,263.2,4,65.8,1.7,1,1
64,38797,,1.2,167.91,3,55.97,2.5,2,2
31,47597,,2.7,174.24,3,58.08,1.1,1,1
24,144025,,2.6,3862.85,23,167.95,8.8,0,0
27,67299,,6.3,3146.02,34,92.53,5.4,1,1
32,24537,,0.6,47.78,1,47.78,1.7,1,1
48,43603,,6.3,2052.96,42,48.88,6.7,2,2
46,71571,,5.6,409.78,7,58.54,1.2,1,1
59,198228,,0.8,8690.0,20,434.5,25.0,0,0
71,60856,,5.2,8324.4,70,118.92,13.5,2,2
34,140403,,6.1,17716.34,89,199.06,14.6,0,0
68,83009,,2.1,884.5,10,88.45,4.8,2,2
46,21772,,2.7,1240.05,21,59.05,7.8,1,1
66,49656,,2.7,327.24,4,81.81,1.5,2,2
61,41594,,5.0,865.26,18,48.07,3.6,2,2
32,41294,,2.2,856.65,15,57.11,6.8,1,1
43,44889,,3.3,380.24,8,47.53,2.4,1,1
29,35200,,1.6,141.78,3,47.26,1.9,1,1
42,82182,,6.0,12296.95,85,144.67,14.2,1,1
58,101271,,5.9,2215.25,25,88.61,4.2,0,0
22,39482,,3.4,466.06,7,66.58,2.1,1,1
21,35895,,5.8,642.29,11,58.39,1.9,1,1
61,38268,,3.7,626.13,9,69.57,2.4,2,2
65,102779,,1.8,364.68,4,91.17,2.2,0,0
58,56223,,2.7,226.59,3,75.53,1.1,2,2
74,67556,,4.3,1641.15,21,78.15,4.9,2,2
48,75676,,5.9,3075.1,35,87.86,5.9,2,2
20,44254,,0.3,119.8,2,59.9,6.7,1,1
70,229957,,1.2,12230.74,31,394.54,25.8,0,0
20,60415,,5.8,850.5,15,56.7,2.6,1,1
43,72541,,1.4,89.83,1,89.83,0.7,1,1
67,109552,,6.3,10427.45,55,189.59,8.7,0,0
34,45613,,1.3,166.08,3,55.36,2.3,1,1
27,100672,,6.1,14208.6,85,167.16,13.9,0,0
19,139765,,2.2,15758.49,53,297.33,24.1,0,0
41,115140,,6.3,7868.38,53,148.46,8.4,0,0
28,144818,,6.0,53269.54,206,258.59,34.3,0,0
41,36611,,5.1,721.76,13,55.52,2.5,1,1
52,49799,,4.9,496.74,6,82.79,1.2,2,2
40,52547,,4.8,648.36,12,54.03,2.5,1,1
49,67562,,4.4,3750.6,38,98.7,8.6,2,2
40,27259,,3.2,367.57,7,52.51,2.2,1,1
51,37446,,6.3,2909.5,46,63.25,7.3,2,2
58,45459,,1.8,179.07,3,59.69,1.7,2,2
36,44506,,5.3,2009.44,38,52.88,7.2,1,1
19,60074,,1.0,148.44,2,74.22,2.0,1,1
68,50091,,3.7,587.8,10,58.78,2.7,2,2
19,163265,,2.5,17490.2,52,336.35,20.8,0,0
32,48571,,2.8,490.08,6,81.68,2.1,1,1
73,54736,,3.7,828.08,11,75.28,3.0,2,2
38,91653,,0.1,312.04,2,156.02,20.0,0,0
52,59440,,1.5,66.59,1,66.59,0.7,2,2
22,68665,,4.5,1693.0,25,67.72,5.6,1,1
60,59907,,5.4,3206.35,35,91.61,6.5,2,2
44,71421,,1.3,614.61,9,68.29,6.9,1,1
41,40743,,3.1,691.2,10,69.12,3.2,1,1
24,94065,,1.3,488.32,7,69.76,5.4,1,1
23,37816,,3.6,544.8,8,68.1,2.2,1,1
63,62952,,3.9,819.63,9,91.07,2.3,2,2
50,36961,,1.0,103.56,2,51.78,2.0,2,2
75,79640,,4.6,895.08,12,74.59,2.6,2,2
66,52122,,6.3,575.96,7,82.28,1.1,2,2
34,190095,,5.7,41477.76,114,363.84,20.0,0,0
63,31079,,5.3,245.75,5,49.15,0.9,2,2
59,82513,,5.2,10260.76,76,135.01,14.6,2,2
47,55157,,3.4,1199.86,17,70.58,5.0,2,2
25,84276,,5.8,3100.12,34,91.18,5.9,1,1
57,50821,,4.7,837.48,14,59.82,3.0,2,2
63,39278,,1.5,303.66,7,43.38,4.7,2,2
24,88534,,1.1,1092.9,10,109.29,9.1,1,1
23,55772,,2.5,764.01,13,58.77,5.2,1,1
21,55839,,0.8,257.08,4,64.27,5.0,1,1
18,49767,,0.8,125.8,2,62.9,2.5,1,1
32,55580,,3.3,128.5,2,64.25,0.6,1,1
48,53195,,3.0,292.9,5,58.58,1.7,2,2
42,34481,,5.6,432.11,7,61.73,1.2,1,1
64,98439,,1.6,3243.68,19,170.72,11.9,0,0
50,67572,,6.3,1260.7,14,90.05,2.2,2,2
69,43758,,1.1,105.52,2,52.76,1.8,2,2
52,80827,,5.2,1449.42,14,103.53,2.7,2,2
72,26151,,5.2,354.51,9,39.39,1.7,2,2
22,115250,,2.8,6043.32,36,167.87,12.9,0,0
22,84665,,5.9,8211.64,58,141.58,9.8,1,1
53,38447,,0.4,57.77,1,57.77,2.5,2,2
34,135400,,3.4,14321.22,74,193.53,21.8,0,0
70,36660,,1.1,48.92,1,48.92,0.9,2,2
69,46511,,2.0,305.2,5,61.04,2.5,2,2
31,140267,,0.3,2950.11,9,327.79,30.0,0,0
75,22460,,3.6,227.22,6,37.87,1.7,2,2
46,52211,,2.5,644.1,10,64.41,4.0,1,1
25,85843,,0.6,211.65,3,70.55,5.0,1,1
51,35631,,4.4,204.81,3,68.27,0.7,2,2
57,39900,,6.4,707.84,16,44.24,2.5,2,2
18,83503,,0.9,487.9,7,69.7,7.8,1,1
46,113708,,2.5,2327.28,24,96.97,9.6,0,0
53,28839,,2.9,1076.25,25,43.05,8.6,2,2
68,58205,,3.1,665.1,9,73.9,2.9,2,2
54,58245,,0.8,74.59,1,74.59,1.2,2,2
46,53954,,1.9,232.83,3,77.61,1.6,1,1
22,74287,,2.8,4185.62,43,97.34,15.4,1,1
70,68968,,2.8,996.45,13,76.65,4.6,2,2
49,34828,,2.6,213.72,4,53.43,1.5,2,2
69,48268,,5.6,2781.0,45,61.8,8.0,2,2
41,23322,,2.9,254.0,5,50.8,1.7,1,1
36,25497,,3.9,429.87,7,61.41,1.8,1,1
29,66892,,5.1,2473.38,26,95.13,5.1,1,1
69,98187,,0.3,349.05,3,116.35,10.0,2,2
18,40438,,6.3,936.53,17,55.09,2.7,1,1
24,118967,,4.0,32371.44,114,283.96,28.5,0,0
34,46525,,5.1,731.1,10,73.11,2.0,1,1
51,54462,,2.6,124.04,2,62.02,0.8,2,2
60,71291,,5.3,486.5,7,69.5,1.3,2,2
24,60117,,3.3,558.08,8,69.76,2.4,1,1
34,66804,,0.5,66.41,1,66.41,2.0,1,1
20,93029,,1.8,1259.28,11,114.48,6.1,1,1
46,23947,,0.2,43.61,1,43.61,5.0,1,1
39,56134,,6.1,923.94,18,51.33,3.0,1,1
55,37254,,5.4,694.24,16,43.39,3.0,2,2
71,56354,,6.4,1665.92,19,87.68,3.0,2,2
60,62628,,2.1,444.29,7,63.47,3.3,2,2
46,168489,,0.8,5640.16,16,352.51,20.0,0,0
67,64342,,5.9,1916.73,31,61.83,5.3,2,2
67,57802,,3.0,213.51,3,71.17,1.0,2,2
71,145404,,0.3,3346.8,10,334.68,33.3,0,0
59,83204,,0.3,248.88,3,82.96,10.0,2,2
22,27045,,0.5,48.07,1,48.07,2.0,1,1
47,52165,,5.7,1096.4,20,54.82,3.5,2,2
40,100824,,0.1,509.68,2,254.84,20.0,0,0
72,38307,,5.6,406.17,9,45.13,1.6,2,2
38,45297,,0.8,73.29,1,73.29,1.2,1,1
73,45034,,5.0,282.16,4,70.54,0.8,2,2
43,15658,,3.8,274.05,5,54.81,1.3,1,1
71,47931,,5.7,311.7,6,51.95,1.1,2,2
64,88639,,4.7,3113.33,31,100.43,6.6,2,2
38,73498,,4.8,2145.96,27,79.48,5.6,1,1
37,38859,,0.3,53.18,1,53.18,3.3,1,1
40,75885,,5.7,1858.2,20,92.91,3.5,1,1
21,77290,,2.0,816.12,12,68.01,6.0,1,1
38,109543,,6.3,28694.16,132,217.38,21.0,0,0
38,74277,,1.4,504.0,5,100.8,3.6,1,1
18,81252,,2.3,907.72,11,82.52,4.8,1,1
32,40855,,1.5,245.88,4,61.47,2.7,1,1
34,79193,,6.0,7844.2,52,150.85,8.7,1,1
68,87807,,1.9,706.0,10,70.6,5.3,2,2
31,120059,,5.3,13004.44,83,156.68,15.7,0,0
36,27820,,6.0,1586.9,35,45.34,5.8,1,1
67,58401,,5.5,2152.15,35,61.49,6.4,2,2
51,40093,,6.3,821.28,12,68.44,1.9,2,2
23,49474,,3.7,1669.2,20,83.46,5.4,1,1
62,61039,,2.6,271.32,4,67.83,1.5,2,2
66,71755,,5.2,2059.12,28,73.54,5.4,2,2
23,60670,,2.6,903.56,14,64.54,5.4,1,1
70,91822,,1.9,4416.32,32,138.01,16.8,2,2
71,66951,,5.0,2238.57,27,82.91,5.4,2,2
22,50835,,3.6,686.62,11,62.42,3.1,1,1
24,84435,,4.4,5415.6,40,135.39,9.1,1,1
50,52869,,5.9,3273.6,40,81.84,6.8,2,2
30,51776,,5.7,602.04,12,50.17,2.1,1,1
68,93035,,5.9,9507.65,79,120.35,13.4,2,2
71,133470,,0.8,3531.6,18,196.2,22.5,0,0
18,45368,,6.0,1201.64,22,54.62,3.7,1,1
30,47612,,4.9,156.99,3,52.33,0.6,1,1
60,94444,,0.5,888.09,7,126.87,14.0,0,0
44,42868,,2.5,144.02,2,72.01,0.8,1,1
24,37385,,6.2,1689.25,25,67.57,4.0,1,1
69,91762,,2.5,559.37,7,79.91,2.8,2,2
20,146380,,6.2,58517.91,183,319.77,29.5,0,0
75,100840,,6.0,6732.88,56,120.23,9.3,2,2
42,92212,,4.4,2635.38,33,79.86,7.5,0,0
50,46429,,1.5,239.55,3,79.85,2.0,2,2
57,66565,,4.4,2611.62,33,79.14,7.5,2,2
34,74641,,0.5,69.47,1,69.47,2.0,1,1
62,62246,,2.3,251.64,4,62.91,1.7,2,2
31,45139,,0.7,347.75,5,69.55,7.1,1,1
54,80684,,5.4,804.72,8,100.59,1.5,2,2
75,64101,,4.8,2763.12,29,95.28,6.0,2,2
73,48266,,0.5,94.68,2,47.34,4.0,2,2
71,49350,,6.5,1864.96,32,58.28,4.9,2,2
40,107617,,1.1,509.58,6,84.93,5.5,0,0
41,35549,,0.4,133.16,2,66.58,5.0,1,1
46,55908,,2.6,476.63,7,68.09,2.7,1,1
55,41072,,2.5,732.3,15,48.82,6.0,2,2
71,36877,,4.0,336.6,6,56.1,1.5,2,2
44,47988,,2.6,155.84,2,77.92,0.8,1,1
55,57498,,0.4,113.88,2,56.94,5.0,2,2
70,47485,,5.2,689.64,12,57.47,2.3,2,2
57,73570,,3.4,501.04,8,62.63,2.4,2,2
62,99905,,4.5,4917.91,43,114.37,9.6,0,0
67,34364,,0.6,64.89,1,64.89,1.7,2,2
40,37525,,4.2,846.96,12,70.58,2.9,1,1
48,77366,,5.7,3231.36,32,100.98,5.6,2,2
53,41421,,1.5,359.94,6,59.99,4.0,2,2
34,91546,,3.5,1348.34,14,96.31,4.0,0,0
54,49557,,6.1,990.72,12,82.56,2.0,2,2
20,70559,,3.5,2429.4,30,80.98,8.6,1,1
53,42725,,2.9,578.48,8,72.31,2.8,2,2
72,76677,,6.2,2726.76,31,87.96,5.0,2,2
22,84206,,2.1,575.82,6,95.97,2.9,1,1
63,53031,,1.0,501.36,6,83.56,6.0,2,2
32,63099,,2.8,185.64,3,61.88,1.1,1,1
69,15025,,1.4,47.87,1,47.87,0.7,2,2
66,72579,,1.0,1661.76,12,138.48,12.0,2,2
23,39542,,3.1,1721.09,23,74.83,7.4,1,1
27,120758,,2.2,11623.0,50,232.46,22.7,0,0
71,52142,,1.9,119.16,2,59.58,1.1,2,2
49,112196,,2.3,473.7,5,94.74,2.2,0,0
40,62028,,2.9,525.07,7,75.01,2.4,1,1
65,155205,,2.4,23830.56,67,355.68,27.9,0,0
34,33460,,1.4,168.51,3,56.17,2.1,1,1
63,110791,,0.9,2041.93,11,185.63,12.2,0,0
37,45795,,2.4,1514.48,22,68.84,9.2,1,1
61,135723,,2.5,4772.96,23,207.52,9.2,0,0
58,23030,,0.8,89.06,2,44.53,2.5,2,2
32,48909,,1.5,65.48,1,65.48,0.7,1,1
61,45667,,6.0,291.78,6,48.63,1.0,2,2
63,62371,,0.7,286.48,4,71.62,5.7,2,2
75,88539,,0.6,996.03,7,142.29,11.7,2,2
39,94456,,2.4,1075.91,11,97.81,4.6,0,0
