CustomerID,Age,Income,TotalSpend,TotalTransactions,PurchaseFrequency,AverageOrderValue,Tenure,MonthlySpend,LastPurchaseDays,SatisfactionScore
CUST_03122,26,79708.64,15436.09,125,2.8,123.61,4.0,321.59,48,6.7
CUST_03123,38,133600.4,171005.94,499,6.4,331.18,6.5,2192.38,33,8.2
CUST_03124,44,,1793.85,13,1.4,133.67,0.8,186.86,16,7.5
CUST_03125,30,32051.75,2072.58,43,1.0,47.07,4.3,40.17,72,5.5
CUST_03126,37,93878.14,34555.22,297,5.2,116.65,5.5,523.56,21,6.7
CUST_03127,18,41136.35,67.66,1,0.1,67.57,1.3,4.34,50,5.1
CUST_03128,61,109793.71,120559.8,590,6.3,200.57,7.8,1288.03,10,9.8
CUST_03129,63,97162.58,5988.67,27,0.3,223.39,7.0,71.29,260,4.7
CUST_03130,24,24446.22,1004.48,21,1.0,46.66,1.6,52.32,62,8.1
CUST_03131,30,31197.03,985.36,34,1.2,28.85,2.6,31.58,41,3.7
CUST_03132,27,44734.07,1242.69,40,1.3,30.15,2.8,36.98,60,3.3
CUST_03133,59,134540.31,7594.66,40,1.0,198.28,3.7,171.05,111,2.8
CUST_03134,45,71192.15,14737.53,115,3.8,130.53,2.5,491.25,32,6.8
CUST_03135,31,79178.53,1977.71,19,2.4,105.14,0.6,274.68,23,7.5
CUST_03136,39,109209.98,7242.05,88,3.2,81.29,2.1,287.38,64,9.1
CUST_03137,18,33684.23,572.89,18,0.8,32.19,2.0,23.87,84,8.1
CUST_03138,38,41913.19,1336.28,25,1.3,50.17,1.6,69.6,53,5.5
CUST_03139,19,51711.28,8270.47,64,2.1,134.13,2.7,255.26,32,7.8
CUST_03140,32,172469.06,225276.34,649,8.3,336.81,6.5,2888.16,13,9.1
CUST_03141,43,53033.17,9387.06,118,2.6,76.72,4.0,195.56,30,7.4
CUST_03142,50,128232.54,14602.53,61,0.6,235.86,8.9,136.73,164,4.1
CUST_03143,43,71182.68,32565.58,214,2.7,,7.4,366.73,14,8.1
CUST_03144,55,43391.71,15861.47,135,3.9,117.56,3.8,347.84,40,7.3
CUST_03145,24,107520.68,10116.35,109,3.6,90.59,2.6,324.24,5,6.2
CUST_03146,20,,5946.08,80,2.7,78.07,2.4,206.46,36,6.4
CUST_03147,39,37416.31,710.12,19,1.2,38.1,1.3,45.52,65,3.9
CUST_03148,29,37572.36,1478.58,23,0.6,65.34,3.6,34.23,78,3.8
CUST_03149,21,46367.99,1253.96,31,0.9,39.8,3.5,29.86,35,7.5
CUST_03150,26,,32303.71,225,3.2,139.03,5.9,456.27,62,7.5
CUST_03151,35,70997.21,7443.96,57,2.4,123.27,2.2,281.97,32,7.6
CUST_03152,20,,13665.91,131,2.1,110.5,5.4,210.89,7,5.8
CUST_03153,38,32525.73,2150.1,50,1.1,44.37,4.2,42.66,38,5.3
CUST_03154,29,56018.37,24385.06,202,4.1,121.97,4.7,432.36,22,7.6
CUST_03155,18,91845.14,3806.65,33,2.1,113.46,1.2,264.35,38,7.1
CUST_03156,24,89000.22,1201.63,11,1.7,106.79,0.5,200.27,16,8.5
CUST_03157,35,139254.6,26130.1,89,0.9,304.36,8.3,262.35,163,2.0
CUST_03158,43,125833.36,108606.91,411,7.8,261.3,4.1,2207.46,5,8.4
CUST_03159,49,29977.79,779.28,23,1.3,36.7,1.5,43.29,72,4.1
CUST_03160,39,77566.01,25082.6,207,2.7,120.12,6.6,316.7,53,7.2
CUST_03161,51,109474.1,27577.36,220,4.5,125.45,3.6,638.36,47,8.0
CUST_03162,55,165007.28,143774.37,472,6.4,305.52,5.4,,19,7.5
CUST_03163,45,92729.24,21084.64,217,4.1,98.32,4.8,366.05,57,8.0
CUST_03164,39,,17217.44,201,2.0,85.89,8.2,174.97,75,7.7
CUST_03165,46,137115.36,295251.09,1218,12.7,240.09,7.9,3114.46,25,8.7
CUST_03166,50,51251.11,28288.63,385,5.0,69.99,6.0,392.9,36,7.4
CUST_03167,28,97739.12,5796.15,20,0.2,301.43,9.1,53.08,176,
CUST_03168,45,103413.51,151660.64,601,7.1,254.43,6.4,1974.75,38,7.5
CUST_03169,40,24035.51,520.36,11,0.8,46.55,1.2,36.14,70,8.6
CUST_03170,28,51075.17,18626.31,143,1.8,130.49,6.7,231.67,20,4.9
CUST_03171,26,42196.0,283.95,6,1.1,47.15,0.5,47.32,33,5.5
CUST_03172,56,81758.89,10895.38,124,3.6,89.44,3.0,302.65,51,8.4
CUST_03173,46,145767.65,48798.1,185,4.8,257.4,3.5,1161.86,29,8.7
CUST_03174,47,128918.8,232403.7,650,8.5,382.47,6.9,2806.81,4,9.2
CUST_03175,37,170992.36,76970.86,245,3.5,323.81,5.5,1166.23,2,9.5
CUST_03176,40,120038.82,285866.78,689,5.1,391.91,11.3,2108.16,6,8.1
CUST_03177,43,47537.56,120.2,5,0.3,24.96,1.2,8.35,53,2.7
CUST_03178,25,33386.58,68.85,2,0.5,35.35,0.4,14.34,73,4.6
CUST_03179,32,36094.77,300.72,14,0.6,22.0,2.1,11.93,107,6.6
CUST_03180,40,34330.96,361.57,23,1.1,15.98,1.8,16.74,37,4.8
CUST_03181,40,118007.61,205661.48,566,7.7,363.57,6.2,2764.27,1,10.0
CUST_03182,39,85461.53,7174.45,75,1.9,92.66,3.2,186.83,29,6.3
CUST_03183,40,74124.16,11436.6,99,2.3,,3.7,257.58,54,7.5
CUST_03184,50,73633.77,7133.79,106,4.1,67.78,2.4,247.7,26,7.0
CUST_03185,45,91118.55,35911.39,251,3.9,135.94,5.0,598.52,50,5.9
CUST_03186,64,88645.79,10596.88,152,3.6,70.6,3.2,275.96,31,6.8
CUST_03187,32,84216.36,6437.88,86,2.0,74.73,3.7,145.0,5,8.2
CUST_03188,35,83320.19,34147.78,284,2.3,119.81,9.2,309.31,56,6.7
CUST_03189,26,39242.58,2001.91,70,1.2,27.89,5.1,32.71,46,5.2
CUST_03190,18,341180.87,457.44,23,0.9,20.6,2.0,19.06,73,4.5
CUST_03191,35,60861.07,22591.48,155,2.5,150.37,5.6,336.18,37,7.7
CUST_03192,48,86250.14,9058.46,39,0.4,225.88,6.9,109.4,187,5.5
CUST_03193,53,126045.76,7967.7,31,0.4,243.96,7.5,88.53,154,2.7
CUST_03194,24,81790.85,11329.44,104,3.8,110.14,2.5,377.65,30,6.3
CUST_03195,53,66110.39,32409.91,217,2.4,155.23,6.4,422.0,36,
CUST_03196,22,52419.64,13151.25,91,2.2,149.87,4.0,273.98,40,
CUST_03197,37,98652.25,7227.34,34,0.6,206.16,4.8,125.47,212,4.0
CUST_03198,21,31595.56,109.39,7,0.6,16.46,1.0,9.12,88,7.5
CUST_03199,35,112793.8,167133.34,468,5.9,356.44,6.6,2110.27,5,9.8
CUST_03200,36,63011.67,23081.96,174,4.3,133.36,3.3,582.88,41,7.9
CUST_03201,40,76531.7,19097.24,147,3.2,132.6,3.9,408.06,40,6.2
CUST_03202,44,75708.71,23691.16,181,3.1,134.35,4.6,429.19,34,8.0
CUST_03203,40,,255944.8,608,6.8,412.35,6.7,,30,9.3
CUST_03204,42,35379.0,463.63,18,0.7,25.17,2.2,17.56,78,3.8
CUST_03205,20,36420.13,370.46,9,0.9,39.77,1.0,30.87,50,5.9
CUST_03206,30,25875.33,184.26,3,0.1,60.54,2.7,5.69,78,7.1
CUST_03207,36,34657.57,576.49,12,0.9,48.03,1.1,43.67,44,6.0
CUST_03208,18,28532.96,419.09,19,1.6,21.95,1.0,34.92,74,7.9
CUST_03209,50,94821.75,35312.35,276,3.3,124.25,6.5,452.72,37,7.7
CUST_03210,43,97760.92,14680.84,121,2.2,127.88,4.0,305.85,45,6.3
CUST_03211,36,163771.09,92041.37,360,6.7,252.31,4.4,1743.21,2,7.4
CUST_03212,35,37961.36,822.14,29,1.0,28.85,2.5,27.4,89,7.1
CUST_03213,37,153303.1,142411.99,537,6.6,262.24,7.2,,1,9.3
CUST_03214,26,42924.84,47.18,3,0.4,16.23,0.6,,33,4.8
CUST_03215,39,374045.96,9640.78,193,3.2,48.71,4.7,170.94,34,7.4
CUST_03216,64,146050.8,54091.14,183,8.0,290.46,2.0,2253.8,7,9.3
CUST_03217,60,152387.63,198743.06,616,8.6,329.61,5.7,,5,9.2
CUST_03218,62,120780.27,85816.88,292,7.6,298.07,3.5,2043.26,19,10.0
CUST_03219,31,25397.09,737.9,23,0.7,32.63,2.8,21.96,52,6.4
CUST_03220,18,33313.24,521.8,13,0.4,40.07,3.2,13.59,49,5.3
CUST_03221,57,47242.66,15185.45,152,2.7,94.17,4.9,258.26,18,8.0
CUST_03222,43,132058.26,83331.71,551,7.2,159.96,5.7,1218.3,21,7.9
CUST_03223,30,122789.54,145934.07,518,9.0,279.0,4.7,2587.48,1,
CUST_03224,44,156223.51,264911.07,665,7.0,393.28,8.0,2759.49,28,9.2
CUST_03225,25,145061.17,156051.55,718,6.3,220.86,9.3,1398.31,1,10.0
CUST_03226,18,37403.73,401.25,9,0.8,46.94,0.9,37.15,72,5.5
CUST_03227,30,76741.17,31105.72,187,2.3,167.35,6.6,392.75,52,8.7
CUST_03228,41,89566.95,6661.88,52,2.5,132.97,1.7,326.56,39,7.0
CUST_03229,25,129113.15,81903.8,300,8.5,268.53,3.2,2132.91,8,8.2
CUST_03230,62,90741.56,2166.78,22,3.5,102.75,0.6,300.94,37,7.9
CUST_03231,28,71195.78,385.26,8,3.3,48.23,0.2,160.52,54,5.6
CUST_03232,41,84429.43,55022.73,371,5.0,151.82,6.9,664.53,34,8.4
CUST_03233,41,77417.88,12874.37,145,4.9,85.91,2.4,447.03,18,7.6
CUST_03234,27,142938.99,279531.58,947,8.3,281.9,8.8,2647.08,11,8.0
CUST_03235,39,71054.51,4474.87,40,3.3,113.09,1.1,339.01,20,5.9
CUST_03236,32,72973.99,7356.01,64,2.1,118.68,2.7,227.04,43,7.3
CUST_03237,31,80922.62,11260.87,76,2.0,141.09,3.2,293.25,40,7.1
CUST_03238,30,88613.07,197.43,1,0.0,197.43,10.4,1.58,159,3.6
CUST_03239,20,74612.64,1643.08,18,3.3,90.43,0.5,273.85,22,8.1
CUST_03240,35,79105.66,16680.33,227,4.5,73.75,4.4,315.92,48,7.2
CUST_03241,33,54761.24,14845.93,119,2.3,125.53,4.6,268.95,63,8.3
CUST_03242,54,61214.93,12989.07,128,2.1,103.0,4.9,,61,6.5
CUST_03243,51,87234.7,14710.51,124,1.9,125.76,5.4,227.01,32,8.4
CUST_03244,18,37942.3,57.64,2,0.1,27.37,2.3,2.09,19,4.9
CUST_03245,35,36562.92,776.33,15,0.5,51.45,2.2,29.41,64,5.8
CUST_03246,54,115216.36,143805.93,583,8.3,247.27,6.0,1997.3,16,9.2
CUST_03247,32,84891.97,7892.24,66,1.2,116.34,4.6,142.98,63,8.3
CUST_03248,51,61483.17,13834.86,128,3.0,109.93,3.7,311.6,27,5.8
CUST_03249,30,28754.9,436.01,29,0.9,14.87,2.7,13.46,99,6.4
CUST_03250,32,66954.2,5734.28,45,3.1,130.44,1.3,367.58,61,7.1
CUST_03251,38,89887.8,4233.91,49,3.3,87.31,1.4,252.02,36,
CUST_03252,28,167779.06,207403.04,565,7.8,360.76,6.2,2787.68,5,8.1
CUST_03253,26,62441.61,11252.54,130,3.9,85.85,2.5,375.08,8,8.4
CUST_03254,40,113287.31,130310.03,547,10.9,240.58,4.0,2714.79,1,7.5
CUST_03255,23,83159.08,4419.63,68,4.0,,1.3,283.31,12,
CUST_03256,37,126630.37,92610.8,425,6.4,223.11,5.8,1330.61,11,9.2
CUST_03257,47,34423.17,880.68,24,1.4,37.73,1.5,48.93,35,5.9
CUST_03258,28,26859.88,4384.12,59,2.7,75.33,1.9,192.29,43,6.3
CUST_03259,43,53500.2,4806.54,121,1.9,40.0,5.1,78.54,53,6.3
CUST_03260,47,39516.74,1908.92,49,1.3,39.35,2.9,54.85,68,7.5
CUST_03261,39,61077.35,39050.04,59,1.1,149.59,4.6,157.84,55,8.5
CUST_03262,51,70737.37,11679.06,70,2.0,162.44,3.3,294.93,27,7.6
CUST_03263,41,51893.71,1712.55,17,3.2,96.39,0.4,356.78,33,8.4
CUST_03264,47,158963.06,126379.65,577,6.9,219.89,6.4,1645.57,2,9.1
CUST_03265,22,34683.44,1095.88,27,0.9,39.88,2.4,38.05,73,4.9
CUST_03266,30,114110.92,71364.25,415,10.0,175.84,3.1,1918.39,18,9.4
CUST_03267,42,43057.35,4347.15,49,3.7,88.97,1.3,278.66,22,8.7
CUST_03268,64,86055.21,5315.17,83,5.0,63.16,1.5,295.29,30,7.3
CUST_03269,61,85689.89,10240.17,75,2.3,140.07,2.7,316.05,26,7.4
CUST_03270,18,39554.06,566.65,11,0.4,50.38,2.6,18.16,78,6.8
CUST_03271,33,74684.35,16215.68,144,3.1,115.12,3.6,375.36,53,8.4
CUST_03272,33,164635.05,197774.82,618,7.2,310.51,7.9,2086.23,1,9.5
CUST_03273,33,42229.93,752.63,24,1.3,30.58,1.4,44.8,70,5.1
CUST_03274,36,102507.0,26295.68,167,3.4,152.36,4.4,498.02,5,7.0
CUST_03275,25,28139.64,95.49,2,0.8,46.32,0.2,39.79,61,6.8
CUST_03276,30,,60.43,3,0.2,19.04,1.4,3.6,52,4.7
CUST_03277,24,44109.55,86.28,3,1.5,28.33,0.2,35.95,33,
CUST_03278,55,61315.6,10920.06,79,2.7,144.5,2.4,379.17,28,7.7
CUST_03279,39,70350.04,33261.05,171,5.2,193.76,2.6,1066.06,21,6.0
CUST_03280,30,20000.0,1185.09,39,1.7,30.81,2.1,47.03,92,7.7
CUST_03281,27,74674.28,27769.28,216,3.9,134.05,4.1,564.42,51,6.3
CUST_03282,46,177060.34,238811.82,927,8.0,248.1,8.7,2287.47,19,9.7
CUST_03283,24,40387.37,513.68,13,1.1,39.88,1.0,42.81,43,5.8
CUST_03284,43,35658.96,1080.67,26,1.0,43.51,2.1,42.88,56,
CUST_03285,25,,11484.1,102,3.7,114.81,2.3,416.09,32,8.0
CUST_03286,48,132750.58,51874.11,253,5.9,191.99,3.4,1271.42,1,7.0
CUST_03287,51,72905.96,22084.82,169,4.0,125.53,3.3,557.7,42,7.2
CUST_03288,31,41754.47,1743.58,43,1.6,39.68,2.6,55.88,81,5.6
CUST_03289,51,113267.69,4932.81,20,0.3,242.06,5.0,82.21,180,5.0
CUST_03290,38,57083.36,8297.26,184,4.0,46.35,3.5,197.55,34,7.9
CUST_03291,47,131041.53,51321.77,256,7.5,206.54,3.1,1379.62,9,8.7
CUST_03292,36,42815.43,986.72,41,1.4,23.67,2.2,37.38,45,7.3
CUST_03293,38,53063.24,4266.28,37,2.4,110.06,1.1,323.2,42,6.8
CUST_03294,42,65444.0,32566.93,342,5.8,98.22,5.7,476.12,42,7.6
CUST_03295,49,119371.52,9901.12,36,0.4,275.83,7.1,116.21,169,2.7
CUST_03296,69,137094.67,167489.13,611,7.9,272.21,6.0,2326.24,1,7.8
CUST_03297,50,101681.79,26513.39,249,3.6,108.04,5.6,394.54,30,6.1
CUST_03298,64,114149.42,96209.56,354,7.1,273.22,3.8,2109.86,5,9.3
CUST_03299,20,67888.06,14290.52,89,2.7,165.68,2.7,441.07,17,7.1
CUST_03300,33,27158.33,986.32,23,0.7,42.49,2.6,31.61,62,3.1
CUST_03301,53,103056.87,11698.65,75,2.3,155.18,3.2,304.65,63,7.0
CUST_03302,45,103241.96,3012.18,10,0.4,295.75,2.3,109.14,152,2.0
CUST_03303,43,61992.02,6665.43,85,1.9,78.9,3.4,163.37,46,7.3
CUST_03304,28,73793.03,9621.23,65,2.4,144.92,2.4,334.07,46,7.2
CUST_03305,39,71874.03,17294.86,126,2.4,135.88,4.4,327.55,40,6.9
CUST_03306,32,84616.96,8883.48,87,2.5,98.46,3.2,231.34,46,5.4
CUST_03307,33,88058.74,17966.25,127,3.5,142.6,3.2,467.87,48,6.7
CUST_03308,43,162619.1,189556.02,666,7.3,276.79,7.4,2134.64,19,10.0
CUST_03309,45,65263.01,24667.53,256,3.6,97.01,6.0,342.6,54,7.0
CUST_03310,20,67235.75,6309.59,115,2.5,53.83,4.5,116.84,57,10.0
CUST_03311,25,29961.4,61.36,3,0.6,19.67,0.4,12.78,32,5.8
CUST_03312,18,23252.59,919.17,21,0.7,42.28,2.2,34.82,56,5.6
CUST_03313,37,30610.48,727.42,26,0.7,28.15,2.9,20.9,38,3.6
CUST_03314,32,95662.7,105360.42,383,9.1,279.5,3.5,2508.58,7,8.5
CUST_03315,18,72892.27,15448.99,138,3.3,108.78,3.4,378.65,29,5.6
CUST_03316,29,43151.4,1365.88,38,0.8,36.44,4.2,27.1,77,7.7
CUST_03317,32,82389.77,13322.37,93,3.5,139.12,2.0,555.1,15,6.6
CUST_03318,54,155404.03,205435.14,821,9.2,259.53,7.6,2252.58,8,8.7
CUST_03319,52,,699.02,18,0.9,38.29,1.8,32.36,36,5.2
CUST_03320,24,36860.11,265.91,8,0.8,33.61,1.0,22.16,66,7.7
CUST_03321,51,,8779.34,102,2.9,90.6,3.4,215.18,67,6.6
CUST_03322,40,,174624.69,549,6.6,325.64,7.4,1966.49,1,8.6
CUST_03323,20,20000.0,1229.28,31,0.5,40.12,4.5,22.76,61,7.0
CUST_03324,39,74301.61,979.87,7,2.4,132.34,0.2,408.28,44,6.2
CUST_03325,18,36012.63,59.12,1,0.4,59.12,0.1,49.27,101,6.4
CUST_03326,33,20000.0,261.69,9,0.8,29.37,1.1,19.82,56,7.5
CUST_03327,24,32272.49,276.28,10,0.3,27.92,2.9,7.94,46,5.9
CUST_03328,33,67299.89,6600.46,53,2.1,128.27,2.3,239.15,29,7.9
CUST_03329,33,123368.95,138554.82,431,7.2,325.26,5.1,2263.97,13,8.4
CUST_03330,18,32994.8,95.42,5,0.5,19.17,0.9,8.84,23,5.1
CUST_03331,42,77840.21,18884.38,40,2.0,117.18,1.6,239.22,28,8.2
CUST_03332,18,20138.31,62.61,3,0.1,20.65,2.7,1.93,48,5.4
CUST_03333,51,114644.55,126316.71,468,4.5,257.68,8.1,1299.55,16,8.8
CUST_03334,55,174271.27,126919.5,563,8.3,225.77,5.4,1958.63,7,10.0
CUST_03335,51,38785.86,716.16,21,0.5,34.82,3.1,,87,6.2
CUST_03336,31,28794.65,2718.55,54,1.4,50.51,3.4,66.63,72,5.8
CUST_03337,60,125609.61,7451.3,31,0.6,242.9,4.0,155.24,129,4.3
CUST_03338,37,31669.56,318.03,5,1.1,61.58,0.4,66.26,71,6.6
CUST_03339,24,71283.16,11054.16,91,2.3,123.19,3.3,279.15,41,6.9
CUST_03340,29,51423.59,146.96,6,0.4,24.14,1.3,9.42,71,2.5
CUST_03341,24,27250.64,892.61,21,0.9,42.14,1.9,39.15,80,7.3
CUST_03342,33,62005.14,13314.49,100,1.5,132.72,5.0,221.91,37,7.7
CUST_03343,42,74046.45,9174.56,105,2.1,90.46,3.8,201.2,61,7.9
CUST_03344,55,131365.7,209237.26,605,8.6,352.34,5.7,3059.02,1,8.7
CUST_03345,31,95712.22,20835.67,138,4.0,151.85,2.9,598.73,55,6.6
CUST_03346,21,34350.3,135.72,5,1.0,28.15,0.4,28.27,92,5.1
CUST_03347,18,93013.72,22735.64,164,3.2,142.83,3.8,498.59,48,6.4
CUST_03348,32,55305.67,4560.66,38,3.8,121.77,0.9,422.28,46,8.6
CUST_03349,47,84951.89,982.55,7,2.9,138.94,0.2,409.4,17,7.3
CUST_03350,44,78642.8,25141.88,209,3.8,115.42,4.2,498.85,13,7.8
CUST_03351,41,50253.77,18391.21,266,3.7,68.59,6.0,255.43,22,
CUST_03352,31,76395.75,13339.38,94,4.3,141.37,1.7,653.89,44,7.2
CUST_03353,58,98929.15,12675.75,56,0.9,225.88,4.4,240.07,129,2.7
CUST_03354,29,102332.62,18501.64,142,3.4,131.64,3.5,440.52,16,8.4
CUST_03355,38,185750.41,71789.24,553,9.6,130.19,4.9,1220.91,19,7.7
CUST_03356,43,148025.92,223056.06,786,7.0,279.07,9.2,2020.44,1,9.7
CUST_03357,38,20000.0,196.83,5,0.8,38.28,0.5,32.8,63,7.0
CUST_03358,43,82449.52,4110.08,44,3.3,100.79,1.0,342.51,56,7.4
CUST_03359,23,41820.01,725.59,21,0.6,33.82,2.7,22.39,56,7.4
CUST_03360,32,40814.26,903.82,17,1.0,53.64,1.4,53.8,55,5.9
CUST_03361,18,28875.54,437.27,8,0.5,,1.6,22.77,44,6.8
CUST_03362,40,72462.78,6945.56,66,1.0,104.11,6.2,93.35,18,5.0
CUST_03363,18,35137.9,635.22,18,1.3,35.43,1.1,48.12,56,5.4
CUST_03364,36,65722.82,8901.06,96,4.2,91.28,2.0,370.88,29,7.7
CUST_03365,51,85344.36,15454.11,70,0.7,218.9,7.7,167.25,140,2.7
CUST_03366,35,53522.52,24232.21,178,4.1,136.29,3.4,593.93,29,8.4
CUST_03367,60,67256.89,4033.29,56,1.0,72.26,4.7,71.51,36,6.1
CUST_03368,62,80968.2,14498.77,187,3.2,79.9,5.2,232.35,27,7.5
CUST_03369,38,156779.8,104536.92,613,7.5,170.46,6.9,1262.52,1,10.0
CUST_03370,32,26606.58,35.29,1,0.9,35.29,0.1,29.41,79,8.9
CUST_03371,53,41145.06,34279.53,333,3.9,102.06,8.0,357.08,57,4.4
CUST_03372,31,74956.22,32411.75,218,4.7,145.41,3.6,750.27,45,6.9
CUST_03373,49,63029.03,17618.14,155,2.5,118.83,4.9,299.63,13,8.3
CUST_03374,25,24047.67,214.6,8,0.8,27.05,0.8,22.35,83,5.4
CUST_03375,39,32736.77,1164.02,32,0.9,34.89,2.9,33.45,38,5.9
CUST_03376,37,29499.9,1239.55,19,0.7,61.23,2.0,51.65,72,5.9
CUST_03377,25,42071.39,740.25,20,0.9,37.12,2.0,30.84,37,7.7
CUST_03378,54,140223.0,67513.13,352,5.7,191.44,5.3,1061.53,45,8.0
CUST_03379,38,176643.16,168881.99,658,10.1,257.21,5.4,2606.2,3,9.3
CUST_03380,32,22044.06,432.59,9,0.7,47.85,1.1,32.77,72,6.0
CUST_03381,43,,11273.1,94,2.2,115.64,3.6,260.95,22,4.9
CUST_03382,40,79750.94,22809.25,159,3.7,143.44,4.1,463.6,20,6.8
CUST_03383,32,151233.56,1010010.03,596,6.4,323.34,8.0,1924.81,16,9.0
CUST_03384,21,97669.51,578.78,7,2.8,82.05,0.2,241.16,45,9.3
CUST_03385,51,200000.0,33345.6,149,4.9,226.41,2.7,1029.19,4,8.9
CUST_03386,22,29322.31,239.28,8,1.5,30.95,0.4,49.85,61,5.4
CUST_03387,31,78254.59,20799.8,137,3.8,157.1,2.9,597.7,18,7.6
CUST_03388,41,54369.14,25411.39,162,2.9,157.38,4.7,450.56,49,7.2
CUST_03389,42,183314.72,110543.62,393,8.0,276.09,4.3,2142.32,13,9.4
CUST_03390,32,31544.54,486.6,13,0.5,36.8,2.5,16.22,50,8.7
CUST_03391,55,87945.71,21500.94,37,4.1,115.63,0.8,461.78,53,7.6
CUST_03392,29,36870.27,42.48,1,0.6,42.48,0.1,35.4,93,5.1
CUST_03393,29,22192.06,2673.97,59,1.3,45.83,3.8,58.64,75,7.8
CUST_03394,28,58302.58,19357.32,256,4.2,74.2,5.4,298.72,27,9.1
CUST_03395,52,122317.55,4686.86,33,0.7,139.02,3.5,111.59,70,4.1
CUST_03396,63,99416.71,12419.2,63,1.0,200.26,4.8,215.61,157,5.2
CUST_03397,26,,745.77,21,0.6,36.26,3.0,20.72,32,6.0
CUST_03398,30,42744.16,1776.69,41,1.1,42.73,3.0,49.35,63,6.6
CUST_03399,24,36765.51,31498.43,289,3.9,106.19,5.6,468.73,51,6.4
CUST_03400,29,59337.93,7686.94,89,1.6,,4.5,142.35,39,5.9
CUST_03401,38,84710.81,105023.23,484,6.1,214.04,6.7,,3,7.6
CUST_03402,31,79797.53,148634.63,507,7.6,293.14,6.5,1905.57,1,9.5
CUST_03403,39,109666.9,7552.43,50,1.0,154.06,4.2,149.85,60,1.6
CUST_03404,42,70231.13,18954.69,204,3.7,90.91,4.9,322.36,27,6.8
CUST_03405,48,40526.58,2182.17,59,1.2,37.24,4.3,42.29,39,6.1
CUST_03406,29,34250.82,101.43,2,0.1,53.13,1.7,4.97,63,4.0
CUST_03407,34,28153.31,2019.18,41,1.3,50.24,2.7,62.32,60,5.3
CUST_03408,41,89103.77,4405.68,28,0.4,168.73,6.0,61.19,108,3.1
CUST_03409,32,54879.5,40239.09,268,5.0,138.88,5.0,670.65,24,7.1
CUST_03410,60,110657.51,133415.2,337,4.6,381.04,7.1,1565.91,12,7.3
CUST_03411,18,82477.97,11105.16,203,2.6,56.96,6.1,151.71,48,5.8
CUST_03412,51,250515.53,149503.75,508,8.1,299.6,4.6,2708.4,2,8.9
CUST_03413,47,159819.13,109513.55,401,7.7,271.27,4.3,,15,10.0
CUST_03414,39,92674.21,8231.65,71,2.8,110.63,2.3,298.25,34,6.9
CUST_03415,20,41834.09,736.13,19,1.0,37.92,1.5,40.9,81,6.4
CUST_03416,34,65775.56,8384.56,97,2.1,85.87,3.3,211.73,42,7.5
CUST_03417,26,70202.52,2944.68,30,3.3,99.92,0.7,350.56,66,7.8
CUST_03418,20,27264.67,2935.93,48,1.3,60.3,2.8,87.38,93,6.4
CUST_03419,55,73118.64,12268.61,78,2.0,155.25,3.6,284.0,36,7.1
CUST_03420,37,170634.41,152365.42,490,5.7,310.63,7.5,1692.95,12,9.5
CUST_03421,35,31681.54,3123.99,44,1.6,71.17,2.1,123.97,76,6.5
CUST_03422,46,72356.89,30348.07,255,4.2,120.63,5.6,451.61,30,5.5
CUST_03423,37,36702.87,238.57,5,0.4,45.94,1.1,18.07,24,6.2
CUST_03424,53,153747.32,85577.91,286,5.0,315.22,4.7,1517.34,5,9.4
CUST_03425,38,26164.46,1002.19,20,0.7,49.65,2.3,36.31,81,7.4
CUST_03426,27,61654.09,10778.88,89,2.7,121.05,2.8,320.8,18,8.9
CUST_03427,58,88641.64,17849.61,164,3.1,115.67,4.4,338.06,23,7.4
CUST_03428,42,59619.78,18856.32,241,3.1,79.14,6.4,245.52,31,6.5
CUST_03429,21,47570.6,1290.44,31,1.3,42.94,2.0,53.77,76,5.8
CUST_03430,32,91499.5,21950.76,162,3.0,139.83,4.7,389.2,57,7.6
CUST_03431,56,64842.27,7060.69,65,2.9,111.24,1.9,309.68,58,6.8
CUST_03432,52,129221.32,4848.83,32,0.4,146.07,7.0,57.72,214,1.9
CUST_03433,26,35271.54,2342.85,59,1.3,39.78,3.5,55.78,95,7.7
CUST_03434,32,66102.01,26340.25,289,4.9,89.15,4.8,457.3,7,7.9
CUST_03435,43,36035.85,1037.51,37,0.6,29.09,5.2,16.63,46,5.9
CUST_03436,39,60453.32,17590.9,227,3.5,78.96,5.5,266.53,44,6.7
CUST_03437,39,85309.74,31149.08,283,4.1,111.49,5.3,489.77,20,6.8
CUST_03438,38,95192.74,7556.08,103,3.4,73.01,2.6,242.18,40,7.2
CUST_03439,46,123625.83,8912.97,51,0.9,172.02,4.5,165.05,221,1.3
CUST_03440,51,118426.53,7928.54,41,0.6,191.82,5.2,127.06,180,3.5
CUST_03441,64,51321.28,15093.89,136,2.8,,3.9,322.52,32,6.8
CUST_03442,31,82715.67,11104.81,94,3.2,115.57,2.8,330.5,24,7.9
CUST_03443,26,79400.09,11436.72,151,3.1,77.15,4.2,226.92,35,6.1
CUST_03444,46,122355.74,13592.72,60,0.9,224.75,6.0,188.79,194,4.1
CUST_03445,63,76287.49,6232.81,26,0.5,250.03,4.8,108.21,167,3.2
CUST_03446,50,66934.15,24357.2,135,3.7,181.82,2.8,724.92,34,6.5
CUST_03447,24,32072.71,1522.67,36,0.8,41.65,3.6,35.25,62,4.1
CUST_03448,26,20000.0,642.52,23,1.1,27.85,2.2,24.34,51,4.1
