CustomerID,Age,Income,Membership,Tenure,TotalSpend,TotalTransactions,AvgOrderValue,PurchaseFrequency
CUST028943,45,46771,Free,1.2,154.71,3,51.57,2.5
CUST028944,42,48638,Bronze,0.1,59.28,1,59.28,10.0
CUST028945,43,54899,Free,2.9,614.88,8,76.86,2.8
CUST028946,62,92276,Free,4.4,422.0,4,105.5,0.9
CUST028947,64,40911,Free,5.9,517.9,10,51.79,1.7
CUST028948,19,108760,Gold,0.9,2088.6,12,174.05,13.3
CUST028949,59,20103,Free,6.0,225.52,4,56.38,0.7
CUST028950,51,23662,Free,3.9,412.0,10,41.2,2.6
CUST028951,47,34643,Free,6.2,565.47,9,62.83,1.5
CUST028952,38,28138,Free,5.8,800.93,13,61.61,2.2
CUST028953,61,95332,Gold,5.0,8490.0,50,169.8,10.0
CUST028954,54,46401,Free,5.5,999.6,14,71.4,2.5
CUST028955,61,70698,Bronze,6.4,1274.08,16,79.63,2.5
CUST028956,40,74785,Bronze,5.5,2340.16,32,73.13,5.8
CUST028957,50,58717,Bronze,5.7,1168.44,14,83.46,2.5
CUST028958,19,82688,Bronze,6.1,1618.42,19,85.18,3.1
CUST028959,44,38730,Bronze,0.6,105.16,2,52.58,3.3
CUST028960,65,94103,Silver,5.9,3279.2,40,81.98,6.8
CUST028961,39,159513,Platinum,2.4,12424.86,63,197.22,26.2
CUST028962,51,78305,Silver,3.4,2649.57,33,80.29,9.7
CUST028963,33,52216,Bronze,5.0,1358.28,18,75.46,3.6
CUST028964,37,76814,Bronze,2.0,542.76,6,90.46,3.0
CUST028965,43,63678,Silver,0.5,246.75,3,82.25,6.0
CUST028966,33,90680,Bronze,5.6,3175.79,29,109.51,5.2
CUST028967,23,50027,Bronze,3.7,1077.78,22,48.99,5.9
CUST028968,62,39096,Free,2.7,433.98,6,72.33,2.2
CUST028969,61,85081,Platinum,0.6,2953.44,21,140.64,35.0
CUST028970,40,52909,Silver,5.1,3128.3,41,76.3,8.0
CUST028971,59,35595,Free,0.6,57.81,1,57.81,1.7
CUST028972,54,43570,Free,0.9,165.09,3,55.03,3.3
CUST028973,25,117807,Gold,6.1,8440.32,56,150.72,9.2
CUST028974,23,75524,Silver,2.1,1397.97,21,66.57,10.0
CUST028975,54,52423,Free,4.1,209.96,4,52.49,1.0
CUST028976,69,59587,Free,6.1,897.52,13,69.04,2.1
CUST028977,39,63539,Free,0.5,95.21,1,95.21,2.0
CUST028978,23,53741,Free,6.2,1119.96,17,65.88,2.7
CUST028979,71,60986,Bronze,5.2,1990.82,26,76.57,5.0
CUST028980,49,51217,Silver,5.1,2303.62,37,62.26,7.3
CUST028981,34,75653,Bronze,6.2,3158.75,35,90.25,5.6
CUST028982,55,82355,Silver,2.7,1682.72,26,64.72,9.6
CUST028983,34,40572,Bronze,4.0,1209.04,17,71.12,4.2
CUST028984,54,19034,Free,5.9,406.4,10,40.64,1.7
CUST028985,40,61481,Free,2.0,233.49,3,77.83,1.5
CUST028986,66,66098,Free,0.2,86.46,1,86.46,5.0
CUST028987,66,136652,Gold,3.2,4368.33,27,161.79,8.4
CUST028988,30,43735,Free,5.5,679.0,14,48.5,2.5
CUST028989,49,34950,Free,1.8,172.92,3,57.64,1.7
CUST028990,39,30286,Free,4.6,331.86,6,55.31,1.3
CUST028991,24,144125,Platinum,4.8,41798.4,120,348.32,25.0
CUST028992,39,51071,Silver,5.3,2503.08,36,69.53,6.8
CUST028993,38,68142,Silver,4.9,4324.76,44,98.29,9.0
CUST028994,23,69097,Free,2.6,575.52,6,95.92,2.3
CUST028995,31,27208,Free,2.2,225.12,4,56.28,1.8
CUST028996,33,37138,Free,1.8,243.72,4,60.93,2.2
CUST028997,20,67624,Gold,3.1,4296.4,46,93.4,14.8
CUST028998,26,47719,Free,4.4,341.8,5,68.36,1.1
CUST028999,64,61602,Gold,2.4,4460.4,40,111.51,16.7
CUST029000,38,68606,Bronze,5.9,2544.48,27,94.24,4.6
CUST029001,67,66168,Silver,4.6,3678.8,40,91.97,8.7
CUST029002,47,67759,Bronze,0.8,170.02,2,85.01,2.5
CUST029003,47,100832,Gold,4.3,10508.4,63,166.8,14.7
CUST029004,59,25651,Free,1.7,262.4,5,52.48,2.9
CUST029005,59,78525,Bronze,6.0,2301.6,30,76.72,5.0
CUST029006,49,68811,Free,5.2,823.77,9,91.53,1.7
CUST029007,40,29058,Bronze,1.7,328.79,7,46.97,4.1
CUST029008,20,110726,Platinum,1.2,3090.2,20,154.51,16.7
CUST029009,18,39953,Free,3.0,188.16,4,47.04,1.3
CUST029010,20,85470,Bronze,5.9,2382.21,27,88.23,4.6
CUST029011,74,72953,Bronze,3.0,458.57,7,65.51,2.3
CUST029012,54,93555,Gold,5.9,16017.53,103,155.51,17.5
CUST029013,24,50625,Free,3.1,405.95,5,81.19,1.6
CUST029014,20,81657,Bronze,0.8,395.8,4,98.95,5.0
CUST029015,53,104637,Platinum,1.8,7917.63,37,213.99,20.6
CUST029016,66,36626,Silver,0.9,562.88,8,70.36,8.9
CUST029017,20,60349,Silver,0.7,466.02,6,77.67,8.6
CUST029018,72,75596,Silver,5.2,3975.72,42,94.66,8.1
CUST029019,21,70123,Bronze,1.6,629.2,8,78.65,5.0
CUST029020,48,107206,Bronze,5.8,1095.25,13,84.25,2.2
CUST029021,19,15000,Free,1.9,270.75,5,54.15,2.6
CUST029022,31,53070,Bronze,0.6,85.37,1,85.37,1.7
CUST029023,54,35382,Free,6.4,876.48,16,54.78,2.5
CUST029024,48,19415,Free,4.3,219.95,5,43.99,1.2
CUST029025,70,61411,Free,5.5,854.04,12,71.17,2.2
CUST029026,19,51544,Free,1.2,65.63,1,65.63,0.8
CUST029027,48,46945,Silver,6.0,3687.0,50,73.74,8.3
CUST029028,64,46414,Free,2.3,200.92,4,50.23,1.7
CUST029029,60,80995,Silver,1.1,966.9,10,96.69,9.1
CUST029030,39,63537,Silver,1.9,1398.59,19,73.61,10.0
CUST029031,27,66862,Bronze,5.9,2290.6,26,88.1,4.4
CUST029032,69,61574,Bronze,0.8,252.52,4,63.13,5.0
CUST029033,47,44004,Bronze,5.9,1569.96,28,56.07,4.7
CUST029034,50,88765,Bronze,3.4,1629.6,15,108.64,4.4
CUST029035,36,50696,Free,4.6,656.0,8,82.0,1.7
CUST029036,63,82204,Silver,5.3,4006.24,49,81.76,9.2
CUST029037,42,77121,Bronze,4.2,1253.76,12,104.48,2.9
CUST029038,75,26721,Free,5.3,183.15,3,61.05,0.6
CUST029039,72,45553,Free,5.7,449.92,8,56.24,1.4
CUST029040,71,65641,Bronze,4.0,914.08,16,57.13,4.0
CUST029041,63,87164,Gold,4.7,12014.4,80,150.18,17.0
CUST029042,18,128626,Platinum,2.6,27027.44,88,307.13,33.8
CUST029043,49,80521,Silver,0.6,255.48,4,63.87,6.7
CUST029044,42,43151,Silver,6.4,4555.2,60,75.92,9.4
CUST029045,58,45360,Bronze,5.9,1541.61,21,73.41,3.6
CUST029046,34,60699,Bronze,2.3,586.8,8,73.35,3.5
CUST029047,31,39911,Free,0.4,70.51,1,70.51,2.5
CUST029048,62,81043,Silver,4.7,1882.23,21,89.63,4.5
CUST029049,30,15000,Free,5.6,279.44,8,34.93,1.4
CUST029050,55,50035,Bronze,5.2,1398.18,21,66.58,4.0
CUST029051,56,146993,Gold,4.3,9679.36,64,151.24,14.9
CUST029052,19,134704,Platinum,4.0,24062.22,126,190.97,31.5
CUST029053,49,52094,Silver,2.1,644.7,10,64.47,4.8
CUST029054,49,45837,Free,4.3,401.45,5,80.29,1.2
CUST029055,75,74732,Bronze,0.4,175.18,2,87.59,5.0
CUST029056,57,75018,Bronze,4.3,744.1,10,74.41,2.3
CUST029057,73,184169,Platinum,0.7,8172.2,20,408.61,28.6
CUST029058,23,43001,Gold,0.4,455.15,5,91.03,12.5
CUST029059,42,33874,Free,5.6,842.01,13,64.77,2.3
CUST029060,20,53988,Free,1.6,199.14,3,66.38,1.9
CUST029061,35,110404,Gold,5.9,10584.42,58,182.49,9.8
CUST029062,67,179308,Platinum,2.3,21484.42,74,290.33,32.2
CUST029063,71,56953,Free,1.5,69.0,1,69.0,0.7
CUST029064,72,69830,Silver,1.7,790.88,8,98.86,4.7
CUST029065,55,53359,Free,6.2,282.45,5,56.49,0.8
CUST029066,60,27629,Free,2.4,121.17,3,40.39,1.2
CUST029067,20,66842,Silver,4.6,2320.2,36,64.45,7.8
CUST029068,65,48597,Silver,5.8,2020.76,28,72.17,4.8
CUST029069,22,24448,Free,5.5,369.63,9,41.07,1.6
CUST029070,41,36642,Free,3.6,334.18,7,47.74,1.9
CUST029071,71,113655,Platinum,6.5,27347.62,179,152.78,27.5
CUST029072,51,78074,Silver,5.7,3792.36,44,86.19,7.7
CUST029073,64,70026,Silver,4.2,2379.47,37,64.31,8.8
CUST029074,65,49107,Free,3.2,404.11,7,57.73,2.2
CUST029075,56,48710,Bronze,5.7,1709.82,23,74.34,4.0
CUST029076,65,41170,Bronze,0.3,135.08,2,67.54,6.7
CUST029077,41,51996,Silver,5.0,1520.68,28,54.31,5.6
CUST029078,53,78454,Free,1.9,288.6,3,96.2,1.6
CUST029079,45,109417,Silver,4.8,3876.0,48,80.75,10.0
CUST029080,65,54630,Silver,3.7,1202.46,21,57.26,5.7
CUST029081,66,81127,Silver,2.9,1400.3,22,63.65,7.6
CUST029082,51,43134,Bronze,1.2,346.2,6,57.7,5.0
CUST029083,33,65917,Bronze,4.3,1939.75,25,77.59,5.8
CUST029084,53,42862,Free,2.0,297.24,4,74.31,2.0
CUST029085,24,103509,Bronze,5.8,1444.0,19,76.0,3.3
CUST029086,35,68670,Silver,4.0,1846.02,22,83.91,5.5
CUST029087,23,59232,Gold,4.6,3752.32,44,85.28,9.6
CUST029088,67,54898,Free,5.2,208.68,4,52.17,0.8
CUST029089,45,211858,Platinum,1.7,16174.0,50,323.48,29.4
CUST029090,56,52220,Free,2.3,134.88,2,67.44,0.9
CUST029091,51,23664,Free,2.8,307.92,6,51.32,2.1
CUST029092,68,33390,Free,6.2,989.6,16,61.85,2.6
CUST029093,58,172490,Platinum,1.3,10717.59,39,274.81,30.0
CUST029094,46,78701,Bronze,2.5,857.87,13,65.99,5.2
CUST029095,21,72157,Free,1.5,98.64,1,98.64,0.7
CUST029096,31,23749,Free,4.5,574.34,13,44.18,2.9
CUST029097,22,171433,Platinum,5.3,33506.69,133,251.93,25.1
CUST029098,42,68837,Gold,2.7,3978.85,31,128.35,11.5
CUST029099,56,27843,Free,4.6,312.97,7,44.71,1.5
CUST029100,25,44879,Free,1.1,98.3,2,49.15,1.8
CUST029101,32,64530,Gold,1.1,1156.12,14,82.58,12.7
CUST029102,36,58323,Gold,6.2,4907.65,55,89.23,8.9
CUST029103,28,108128,Gold,3.1,9427.86,51,184.86,16.5
CUST029104,37,105026,Gold,1.0,2876.74,17,169.22,17.0
CUST029105,72,87320,Bronze,0.2,101.41,1,101.41,5.0
CUST029106,53,96902,Gold,6.4,10554.5,95,111.1,14.8
CUST029107,35,104956,Gold,3.2,5353.8,30,178.46,9.4
CUST029108,31,116059,Gold,4.0,10629.45,65,163.53,16.2
CUST029109,75,92620,Bronze,1.8,432.25,5,86.45,2.8
CUST029110,55,90012,Silver,5.4,4554.16,52,87.58,9.6
CUST029111,42,64024,Silver,4.3,1553.44,19,81.76,4.4
CUST029112,33,63672,Silver,0.7,209.85,3,69.95,4.3
CUST029113,35,31962,Free,2.9,130.72,2,65.36,0.7
CUST029114,18,56931,Free,2.8,492.73,7,70.39,2.5
CUST029115,57,77575,Bronze,0.6,288.0,3,96.0,5.0
CUST029116,18,81878,Silver,4.3,2428.54,31,78.34,7.2
CUST029117,18,37532,Free,0.7,48.66,1,48.66,1.4
CUST029118,68,96358,Bronze,0.2,115.44,1,115.44,5.0
CUST029119,38,17848,Free,0.3,55.05,1,55.05,3.3
CUST029120,42,145580,Gold,4.7,14151.8,65,217.72,13.8
CUST029121,44,36615,Free,4.1,382.59,9,42.51,2.2
CUST029122,27,103841,Gold,1.6,2597.11,19,136.69,11.9
CUST029123,67,93675,Bronze,6.2,2415.3,30,80.51,4.8
CUST029124,29,89414,Gold,1.2,2557.21,19,134.59,15.8
CUST029125,45,86804,Gold,5.5,7307.3,73,100.1,13.3
CUST029126,66,35891,Silver,4.1,2277.21,39,58.39,9.5
CUST029127,49,56042,Bronze,0.9,131.6,2,65.8,2.2
CUST029128,50,18308,Free,1.3,128.46,3,42.82,2.3
CUST029129,25,44465,Free,5.4,778.58,11,70.78,2.0
CUST029130,59,52071,Bronze,0.7,260.36,4,65.09,5.7
CUST029131,43,78047,Silver,5.7,2950.56,36,81.96,6.3
CUST029132,59,62216,Bronze,2.2,882.8,10,88.28,4.5
CUST029133,67,47910,Bronze,4.9,1094.2,20,54.71,4.1
CUST029134,58,47549,Bronze,3.9,1041.96,19,54.84,4.9
CUST029135,74,55942,Silver,0.5,331.24,4,82.81,8.0
CUST029136,19,35516,Free,1.7,86.4,2,43.2,1.2
CUST029137,52,68135,Bronze,6.1,2360.68,28,84.31,4.6
CUST029138,51,75905,Bronze,0.3,79.52,1,79.52,3.3
CUST029139,23,61549,Bronze,4.7,2026.2,22,92.1,4.7
CUST029140,48,64564,Bronze,3.5,1006.18,14,71.87,4.0
CUST029141,40,45437,Free,2.2,104.08,2,52.04,0.9
CUST029142,29,62645,Bronze,5.8,991.2,16,61.95,2.8
CUST029143,71,119554,Bronze,3.0,1024.8,8,128.1,2.7
CUST029144,68,78743,Gold,0.5,911.19,7,130.17,14.0
CUST029145,45,94869,Silver,2.8,3290.84,28,117.53,10.0
CUST029146,32,53349,Free,3.8,758.01,11,68.91,2.9
CUST029147,36,69885,Bronze,4.2,2319.36,24,96.64,5.7
CUST029148,29,64146,Silver,2.5,678.04,11,61.64,4.4
CUST029149,67,43280,Bronze,1.5,442.32,6,73.72,4.0
CUST029150,65,64939,Silver,5.5,1849.75,25,73.99,4.5
CUST029151,19,46968,Free,2.3,216.93,3,72.31,1.3
CUST029152,28,70013,Free,4.8,292.08,3,97.36,0.6
CUST029153,61,69098,Bronze,5.8,1667.68,28,59.56,4.8
CUST029154,54,108616,Silver,3.4,1944.97,17,114.41,5.0
CUST029155,73,35405,Free,5.2,540.54,9,60.06,1.7
CUST029156,55,105989,Bronze,4.3,2043.5,25,81.74,5.8
CUST029157,42,97394,Platinum,5.7,21148.06,142,148.93,24.9
CUST029158,60,56446,Silver,2.8,1104.4,20,55.22,7.1
CUST029159,38,60256,Bronze,2.3,752.64,12,62.72,5.2
CUST029160,59,43705,Free,0.8,76.32,1,76.32,1.2
CUST029161,53,15000,Free,4.4,588.64,13,45.28,3.0
CUST029162,26,42542,Free,0.7,53.9,1,53.9,1.4
CUST029163,29,98989,Gold,2.6,2806.0,23,122.0,8.8
CUST029164,27,45255,Silver,5.3,2680.28,37,72.44,7.0
CUST029165,63,95701,Gold,1.0,1514.38,14,108.17,14.0
CUST029166,22,119572,Gold,4.2,14700.75,75,196.01,17.9
CUST029167,50,62854,Bronze,4.3,1926.0,24,80.25,5.6
CUST029168,22,36382,Free,4.4,342.65,7,48.95,1.6
CUST029169,33,60382,Bronze,2.8,584.5,10,58.45,3.6
CUST029170,54,88158,Silver,3.8,1315.46,17,77.38,4.5
CUST029171,54,22941,Free,1.3,118.2,3,39.4,2.3
CUST029172,46,74182,Gold,1.3,2552.94,18,141.83,13.8
CUST029173,35,173840,Platinum,5.8,69686.1,198,351.95,34.1
CUST029174,46,75753,Bronze,0.3,182.06,2,91.03,6.7
CUST029175,23,63830,Bronze,0.3,93.23,1,93.23,3.3
CUST029176,70,54855,Silver,0.3,137.12,2,68.56,6.7
CUST029177,35,89407,Bronze,2.1,656.32,7,93.76,3.3
CUST029178,49,41427,Free,1.7,63.65,1,63.65,0.6
CUST029179,59,45261,Free,3.6,272.45,5,54.49,1.4
CUST029180,64,37657,Free,6.2,558.74,13,42.98,2.1
CUST029181,48,56438,Free,0.6,82.96,1,82.96,1.7
CUST029182,73,64956,Free,3.8,665.44,8,83.18,2.1
CUST029183,71,126636,Platinum,4.7,21531.4,110,195.74,23.4
CUST029184,28,41805,Bronze,6.1,1227.51,23,53.37,3.8
CUST029185,43,37612,Free,4.8,214.89,3,71.63,0.6
CUST029186,45,95908,Silver,6.5,7003.2,60,116.72,9.2
CUST029187,44,37154,Bronze,2.1,736.2,12,61.35,5.7
CUST029188,36,39386,Free,5.9,261.48,6,43.58,1.0
CUST029189,74,106726,Gold,0.5,1481.22,9,164.58,18.0
CUST029190,62,30043,Free,3.9,372.48,8,46.56,2.1
CUST029191,44,40933,Free,6.0,505.6,10,50.56,1.7
CUST029192,37,25812,Free,4.7,276.08,7,39.44,1.5
CUST029193,20,93079,Gold,1.2,2475.75,15,165.05,12.5
CUST029194,33,66527,Gold,2.5,3244.28,26,124.78,10.4
CUST029195,56,101337,Gold,1.0,1563.43,11,142.13,11.0
CUST029196,61,80223,Gold,2.3,4843.64,34,142.46,14.8
CUST029197,46,60815,Free,4.6,1004.63,11,91.33,2.4
CUST029198,32,61924,Silver,1.0,460.08,8,57.51,8.0
CUST029199,47,54148,Silver,3.3,1657.18,19,87.22,5.8
CUST029200,57,91790,Platinum,1.7,6475.59,33,196.23,19.4
CUST029201,72,64952,Silver,0.5,229.48,4,57.37,8.0
CUST029202,66,64303,Silver,0.8,426.65,5,85.33,6.2
CUST029203,18,66464,Silver,0.2,114.84,2,57.42,10.0
CUST029204,46,77224,Bronze,1.8,589.38,6,98.23,3.3
CUST029205,70,44555,Bronze,6.2,1702.48,26,65.48,4.2
CUST029206,47,47615,Platinum,3.5,9771.3,66,148.05,18.9
CUST029207,57,74993,Gold,3.1,5096.96,44,115.84,14.2
CUST029208,63,26123,Bronze,1.1,316.65,5,63.33,4.5
CUST029209,49,53390,Free,2.7,390.72,6,65.12,2.2
CUST029210,27,65029,Bronze,1.3,170.19,3,56.73,2.3
CUST029211,44,94106,Silver,2.8,1943.4,20,97.17,7.1
CUST029212,68,53490,Bronze,3.2,1307.52,16,81.72,5.0
CUST029213,25,49169,Bronze,5.8,1974.56,28,70.52,4.8
CUST029214,68,83923,Free,4.8,214.8,3,71.6,0.6
CUST029215,53,77937,Bronze,5.0,2162.16,28,77.22,5.6
CUST029216,59,219739,Platinum,6.1,57441.12,184,312.18,30.2
CUST029217,72,51081,Free,4.9,646.36,13,49.72,2.7
CUST029218,52,149672,Platinum,4.7,28778.28,102,282.14,21.7
CUST029219,53,31864,Free,4.7,374.57,7,53.51,1.5
CUST029220,65,46068,Free,3.3,188.61,3,62.87,0.9
CUST029221,73,41383,Free,1.0,99.22,2,49.61,2.0
CUST029222,53,58183,Silver,4.0,2051.7,30,68.39,7.5
CUST029223,42,48561,Free,2.4,266.4,5,53.28,2.1
CUST029224,37,86487,Silver,6.3,2718.8,35,77.68,5.6
CUST029225,69,35309,Bronze,1.4,410.88,8,51.36,5.7
CUST029226,62,38344,Silver,4.3,1744.68,31,56.28,7.2
CUST029227,70,62663,Silver,5.6,2340.49,43,54.43,7.7
CUST029228,34,41534,Free,2.9,297.84,4,74.46,1.4
CUST029229,40,34592,Free,4.4,444.01,7,63.43,1.6
CUST029230,42,41483,Free,2.7,187.88,4,46.97,1.5
CUST029231,65,17888,Free,1.2,136.26,3,45.42,2.5
CUST029232,74,24589,Free,1.4,134.37,3,44.79,2.1
CUST029233,66,64258,Bronze,2.0,944.35,11,85.85,5.5
CUST029234,48,54501,Free,2.7,239.16,4,59.79,1.5
CUST029235,23,57234,Free,4.1,691.44,8,86.43,2.0
CUST029236,52,103552,Gold,4.3,5400.0,36,150.0,8.4
CUST029237,69,70520,Silver,5.2,2627.28,41,64.08,7.9
CUST029238,73,82874,Silver,5.5,3174.6,37,85.8,6.7
CUST029239,21,24886,Silver,0.3,172.02,3,57.34,10.0
CUST029240,57,69624,Bronze,3.2,794.52,12,66.21,3.8
CUST029241,37,49372,Bronze,5.0,1410.13,23,61.31,4.6
CUST029242,58,92803,Gold,6.2,6076.62,54,112.53,8.7
CUST029243,71,38925,Free,4.7,852.18,14,60.87,3.0
CUST029244,18,28800,Free,1.8,49.88,1,49.88,0.6
CUST029245,62,61241,Free,2.5,176.92,2,88.46,0.8
CUST029246,43,49051,Free,6.5,1051.65,19,55.35,2.9
CUST029247,51,46292,Free,1.9,294.92,4,73.73,2.1
CUST029248,72,58824,Free,4.6,328.56,6,54.76,1.3
CUST029249,27,83788,Silver,1.5,1118.52,13,86.04,8.7
CUST029250,40,39872,Free,4.7,518.0,7,74.0,1.5
CUST029251,68,46614,Free,0.7,46.85,1,46.85,1.4
CUST029252,66,119428,Bronze,3.0,1205.8,10,120.58,3.3
CUST029253,41,33602,Free,2.0,88.42,2,44.21,1.0
CUST029254,30,66281,Silver,0.3,163.6,2,81.8,6.7
CUST029255,46,44231,Bronze,1.1,141.63,3,47.21,2.7
CUST029256,75,39754,Free,0.4,64.05,1,64.05,2.5
CUST029257,63,43028,Free,1.2,55.63,1,55.63,0.8
CUST029258,44,86289,Silver,4.5,2501.44,32,78.17,7.1
CUST029259,48,38121,Free,1.1,73.64,1,73.64,0.9
CUST029260,60,53213,Free,6.3,902.16,18,50.12,2.9
CUST029261,27,49951,Free,1.1,62.49,1,62.49,0.9
CUST029262,48,74361,Bronze,6.3,2064.29,31,66.59,4.9
CUST029263,56,58862,Free,4.9,691.11,9,76.79,1.8
CUST029264,27,40473,Free,1.9,335.85,5,67.17,2.6
CUST029265,41,86472,Platinum,5.7,37463.74,199,188.26,34.9
CUST029266,50,102473,Gold,6.4,12240.23,67,182.69,10.5
CUST029267,31,78616,Bronze,6.2,2900.16,32,90.63,5.2
CUST029268,52,112172,Silver,2.3,2068.05,17,121.65,7.4
CUST029269,62,43378,Silver,2.2,1174.95,21,55.95,9.5
CUST029270,51,57653,Free,1.0,85.71,1,85.71,1.0
CUST029271,34,92420,Bronze,6.5,3701.61,33,112.17,5.1
CUST029272,38,18712,Free,1.6,74.36,2,37.18,1.2
CUST029273,49,85556,Bronze,0.4,209.44,2,104.72,5.0
CUST029274,20,41117,Free,1.9,187.74,3,62.58,1.6
CUST029275,75,23639,Free,4.8,542.74,11,49.34,2.3
CUST029276,32,57759,Silver,5.2,2088.8,35,59.68,6.7
CUST029277,25,125175,Gold,0.4,644.04,4,161.01,10.0
CUST029278,49,145966,Gold,6.3,13552.89,59,229.71,9.4
CUST029279,55,119924,Gold,6.1,11703.1,74,158.15,12.1
CUST029280,43,112478,Gold,0.3,373.5,3,124.5,10.0
CUST029281,47,41334,Free,3.0,225.6,4,56.4,1.3
CUST029282,26,76690,Silver,3.0,1247.22,18,69.29,6.0
CUST029283,74,33856,Silver,3.2,900.48,14,64.32,4.4
CUST029284,49,64059,Free,4.2,914.54,11,83.14,2.6
CUST029285,28,161980,Platinum,5.0,43558.55,161,270.55,32.2
CUST029286,39,54129,Free,1.0,63.25,1,63.25,1.0
CUST029287,51,96497,Bronze,3.1,1193.79,13,91.83,4.2
CUST029288,58,92961,Gold,1.4,2083.38,13,160.26,9.3
CUST029289,35,68700,Free,1.8,236.0,4,59.0,2.2
CUST029290,36,45607,Bronze,2.1,333.84,6,55.64,2.9
CUST029291,71,49939,Silver,2.2,801.0,12,66.75,5.5
CUST029292,35,57466,Bronze,2.9,927.92,14,66.28,4.8
CUST029293,54,77019,Bronze,3.4,489.37,7,69.91,2.1
CUST029294,35,94322,Gold,2.0,2575.02,21,122.62,10.5
CUST029295,29,67997,Bronze,3.7,846.18,9,94.02,2.4
CUST029296,21,32450,Free,2.1,120.75,3,40.25,1.4
CUST029297,64,37762,Silver,5.0,1470.84,28,52.53,5.6
CUST029298,60,59574,Silver,5.7,3496.8,40,87.42,7.0
CUST029299,44,29709,Free,4.9,652.2,10,65.22,2.0
CUST029300,68,60582,Free,5.3,426.88,8,53.36,1.5
CUST029301,22,35627,Free,3.0,500.08,7,71.44,2.3
CUST029302,23,66760,Free,3.2,435.2,5,87.04,1.6
CUST029303,30,43752,Free,0.5,59.3,1,59.3,2.0
CUST029304,40,36735,Free,4.4,173.82,3,57.94,0.7
CUST029305,59,48224,Bronze,1.4,270.15,5,54.03,3.6
CUST029306,73,151836,Platinum,4.2,20217.52,76,266.02,18.1
CUST029307,42,104360,Gold,1.9,4925.58,33,149.26,17.4
CUST029308,63,88649,Silver,3.0,1399.16,19,73.64,6.3
CUST029309,21,63560,Bronze,6.3,760.24,13,58.48,2.1
CUST029310,69,107153,Gold,5.9,12430.38,82,151.59,13.9
CUST029311,72,58759,Free,0.5,60.64,1,60.64,2.0
CUST029312,49,38471,Free,6.1,1158.72,16,72.42,2.6
CUST029313,61,41424,Bronze,4.2,1091.2,22,49.6,5.2
CUST029314,32,93031,Silver,4.1,3670.68,39,94.12,9.5
CUST029315,43,59242,Bronze,0.8,332.56,4,83.14,5.0
CUST029316,59,74365,Silver,5.5,4829.0,50,96.58,9.1
CUST029317,28,18277,Free,3.8,541.2,10,54.12,2.6
CUST029318,26,28502,Free,0.2,50.67,1,50.67,5.0
CUST029319,28,64201,Silver,4.9,1630.0,20,81.5,4.1
CUST029320,19,60475,Free,6.2,438.25,5,87.65,0.8
CUST029321,62,78450,Bronze,4.6,1452.96,16,90.81,3.5
CUST029322,44,89793,Silver,2.1,1811.52,16,113.22,7.6
CUST029323,71,21985,Free,4.8,655.27,11,59.57,2.3
CUST029324,75,60737,Free,3.9,441.72,6,73.62,1.5
CUST029325,43,25900,Free,2.1,168.88,4,42.22,1.9
CUST029326,25,78252,Gold,2.7,4606.5,37,124.5,13.7
CUST029327,38,39738,Bronze,2.7,663.21,9,73.69,3.3
CUST029328,38,50340,Free,4.8,762.85,11,69.35,2.3
CUST029329,25,75862,Silver,1.6,504.88,8,63.11,5.0
CUST029330,18,42422,Free,4.7,273.76,4,68.44,0.9
CUST029331,55,57983,Silver,0.6,214.47,3,71.49,5.0
CUST029332,75,46410,Silver,3.8,1093.92,16,68.37,4.2
CUST029333,30,49493,Free,1.2,117.36,2,58.68,1.7
CUST029334,26,65913,Bronze,5.2,1224.44,14,87.46,2.7
CUST029335,45,44956,Bronze,1.7,365.4,6,60.9,3.5
CUST029336,23,36247,Free,5.9,704.4,12,58.7,2.0
CUST029337,64,38341,Free,2.4,399.14,7,57.02,2.9
CUST029338,40,79361,Free,2.5,605.52,6,100.92,2.4
CUST029339,65,82730,Bronze,5.4,1806.03,27,66.89,5.0
CUST029340,53,31281,Free,4.9,664.51,11,60.41,2.2
CUST029341,75,55990,Free,2.7,408.2,5,81.64,1.9
CUST029342,34,170487,Platinum,6.2,33239.94,131,253.74,21.1
CUST029343,26,52466,Free,5.9,959.22,18,53.29,3.1
CUST029344,29,83531,Silver,2.3,1706.77,19,89.83,8.3
CUST029345,39,80711,Gold,6.4,9425.52,76,124.02,11.9
CUST029346,68,73076,Free,1.0,236.43,3,78.81,3.0
CUST029347,69,201644,Platinum,5.4,57262.68,148,386.91,27.4
CUST029348,75,80379,Bronze,3.3,1345.72,17,79.16,5.2
CUST029349,29,104224,Silver,2.8,2981.5,25,119.26,8.9
CUST029350,71,69211,Bronze,5.0,2277.24,28,81.33,5.6
CUST029351,23,61313,Bronze,4.1,1347.36,16,84.21,3.9
CUST029352,61,84588,Silver,3.4,1377.12,19,72.48,5.6
CUST029353,26,67129,Free,1.0,250.38,3,83.46,3.0
CUST029354,69,40306,Free,6.1,320.76,6,53.46,1.0
CUST029355,54,121772,Platinum,2.8,19600.0,80,245.0,28.6
CUST029356,70,41599,Free,4.6,282.68,4,70.67,0.9
CUST029357,20,49214,Free,4.3,689.04,11,62.64,2.6
CUST029358,51,17309,Silver,2.0,993.2,20,49.66,10.0
CUST029359,25,59068,Free,1.6,262.95,5,52.59,3.1
